"DE_50hertz_wind_generation","DE_50hertz_wind_generation_forecast","date"
2450.125,2999.25,"2012-03-05"
1168.33333333333,1404.375,"2012-03-06"
1854.625,2451.54166666667,"2012-03-07"
2772.20833333333,3937,"2012-03-08"
1880.375,1744.375,"2012-03-09"
4678.375,3956.79166666667,"2012-03-10"
4592.33333333333,4383.08333333333,"2012-03-11"
4151.54166666667,3858.54166666667,"2012-03-12"
2885.91666666667,2731.54166666667,"2012-03-13"
1778.91666666667,1276.29166666667,"2012-03-14"
432.166666666667,487.583333333333,"2012-03-15"
1258.16666666667,1709.66666666667,"2012-03-16"
1219.95833333333,2641.75,"2012-03-17"
2242,2567.375,"2012-03-18"
3733.5,3433.33333333333,"2012-03-19"
2709.5,2609.08333333333,"2012-03-20"
1191,1167.54166666667,"2012-03-21"
324.708333333333,340.125,"2012-03-22"
144.708333333333,184.958333333333,"2012-03-23"
476.791666666667,366.5,"2012-03-24"
993.875,1149.20833333333,"2012-03-25"
395.625,357.583333333333,"2012-03-26"
2170,2054.08333333333,"2012-03-27"
4509.125,4257,"2012-03-28"
7526.58333333333,8081.91666666667,"2012-03-29"
7115.08333333333,7172.16666666667,"2012-03-30"
7503.70833333333,7756.625,"2012-03-31"
5234.5,4794.33333333333,"2012-04-01"
4052.41666666667,3587.5,"2012-04-02"
822.208333333333,777,"2012-04-03"
1827.41666666667,2062.625,"2012-04-04"
693.375,816.375,"2012-04-05"
927.708333333333,985.708333333333,"2012-04-06"
4036.625,3447.33333333333,"2012-04-07"
1184.58333333333,1167.91666666667,"2012-04-08"
3566.08333333333,4508.875,"2012-04-09"
3540.83333333333,4421.95833333333,"2012-04-10"
1029.04166666667,1612.29166666667,"2012-04-11"
363.833333333333,447.166666666667,"2012-04-12"
649.375,815.208333333333,"2012-04-13"
682.5,835.958333333333,"2012-04-14"
2386.75,2909.04166666667,"2012-04-15"
3834.66666666667,4140.25,"2012-04-16"
1716.75,1697.875,"2012-04-17"
2088.58333333333,2351.04166666667,"2012-04-18"
1096.45833333333,1176.875,"2012-04-19"
590,492.416666666667,"2012-04-20"
1647.45833333333,1607.70833333333,"2012-04-21"
1395.08333333333,1568,"2012-04-22"
1377.95833333333,1688.875,"2012-04-23"
1340.54166666667,1652.58333333333,"2012-04-24"
2542.875,3325.75,"2012-04-25"
3363.29166666667,3306.625,"2012-04-26"
998.833333333333,1200.625,"2012-04-27"
1411.79166666667,1405.04166666667,"2012-04-28"
2165.125,2488.875,"2012-04-29"
1959.375,1787.70833333333,"2012-04-30"
1645.375,1608.08333333333,"2012-05-01"
1423.41666666667,1362.20833333333,"2012-05-02"
740.25,1136.75,"2012-05-03"
1105.95833333333,1733.625,"2012-05-04"
694.791666666667,1332.95833333333,"2012-05-05"
282.25,687.833333333333,"2012-05-06"
103.75,411.791666666667,"2012-05-07"
1272.70833333333,1559.25,"2012-05-08"
1940.91666666667,1966.5,"2012-05-09"
2347.625,2554.41666666667,"2012-05-10"
3299.95833333333,4407.20833333333,"2012-05-11"
4779.375,4989.25,"2012-05-12"
794.375,1171.58333333333,"2012-05-13"
1371.20833333333,1029.08333333333,"2012-05-14"
1866.58333333333,1851.125,"2012-05-15"
3271.41666666667,4561.08333333333,"2012-05-16"
2082.95833333333,2580.70833333333,"2012-05-17"
2087.20833333333,2490.83333333333,"2012-05-18"
900.583333333333,1167.08333333333,"2012-05-19"
1599.83333333333,2058.45833333333,"2012-05-20"
2439.58333333333,3321,"2012-05-21"
1416.875,1727.20833333333,"2012-05-22"
1882.54166666667,2475.83333333333,"2012-05-23"
2681.58333333333,3379.45833333333,"2012-05-24"
1487.5,1822.08333333333,"2012-05-25"
622.083333333333,760.166666666667,"2012-05-26"
282.458333333333,503.916666666667,"2012-05-27"
491.541666666667,513.333333333333,"2012-05-28"
2531.33333333333,2742.95833333333,"2012-05-29"
1222.70833333333,1312.33333333333,"2012-05-30"
667.833333333333,1234.375,"2012-05-31"
4716.29166666667,5842.41666666667,"2012-06-01"
2839.45833333333,3558.70833333333,"2012-06-02"
467.5,587.875,"2012-06-03"
536,880.791666666667,"2012-06-04"
1786.375,2590.08333333333,"2012-06-05"
682.625,950.541666666667,"2012-06-06"
476.166666666667,790.916666666667,"2012-06-07"
2159.04166666667,2605.66666666667,"2012-06-08"
2443.625,2540.25,"2012-06-09"
518.666666666667,792.958333333333,"2012-06-10"
161.958333333333,294.166666666667,"2012-06-11"
358.083333333333,477.291666666667,"2012-06-12"
1125.83333333333,1166.375,"2012-06-13"
251.375,412.125,"2012-06-14"
938.541666666667,1197.91666666667,"2012-06-15"
1587.29166666667,1919.16666666667,"2012-06-16"
1479.75,1577,"2012-06-17"
2805.29166666667,2464.875,"2012-06-18"
520.541666666667,646.833333333333,"2012-06-19"
910.583333333333,1319.29166666667,"2012-06-20"
622.625,842.416666666667,"2012-06-21"
1621.83333333333,2137.375,"2012-06-22"
1499.83333333333,1470.41666666667,"2012-06-23"
3031.625,2252.5,"2012-06-24"
5218.875,6282.25,"2012-06-25"
3967.79166666667,5156.29166666667,"2012-06-26"
902.25,1221.375,"2012-06-27"
475.791666666667,582.25,"2012-06-28"
1091.5,1518.625,"2012-06-29"
354.541666666667,631.625,"2012-06-30"
1092.45833333333,1173.16666666667,"2012-07-01"
475.125,721.458333333333,"2012-07-02"
174.125,948.541666666667,"2012-07-03"
304.291666666667,416.5,"2012-07-04"
777,815.333333333333,"2012-07-05"
270.291666666667,522.083333333333,"2012-07-06"
209.041666666667,557.833333333333,"2012-07-07"
1011.95833333333,1149,"2012-07-08"
2492.41666666667,2465.95833333333,"2012-07-09"
879.75,1025.66666666667,"2012-07-10"
1525.875,1500.375,"2012-07-11"
2699.41666666667,3194.70833333333,"2012-07-12"
1647.95833333333,1833.25,"2012-07-13"
3058.29166666667,3731.29166666667,"2012-07-14"
1436.08333333333,1670.75,"2012-07-15"
2811.79166666667,3123.29166666667,"2012-07-16"
2586.41666666667,3235.875,"2012-07-17"
1935.83333333333,2392,"2012-07-18"
4118.25,4525.375,"2012-07-19"
2342.5,2768.70833333333,"2012-07-20"
1416.375,1351.875,"2012-07-21"
517.416666666667,711.791666666667,"2012-07-22"
539.208333333333,443.75,"2012-07-23"
1207.08333333333,1109.33333333333,"2012-07-24"
377.416666666667,450.916666666667,"2012-07-25"
467.125,401.25,"2012-07-26"
747.791666666667,566.375,"2012-07-27"
1317.16666666667,2438,"2012-07-28"
972.583333333333,725.208333333333,"2012-07-29"
1099.20833333333,1319.16666666667,"2012-07-30"
416,667.041666666667,"2012-07-31"
765,894.416666666667,"2012-08-01"
1316.375,1605.29166666667,"2012-08-02"
210.791666666667,211.083333333333,"2012-08-03"
257.416666666667,208.333333333333,"2012-08-04"
228.916666666667,331.416666666667,"2012-08-05"
1975.33333333333,2167.83333333333,"2012-08-06"
3634.5,3648.29166666667,"2012-08-07"
1593.75,1779.875,"2012-08-08"
895.875,941.541666666667,"2012-08-09"
912.208333333333,911.833333333333,"2012-08-10"
506.541666666667,583.791666666667,"2012-08-11"
909.666666666667,907.833333333333,"2012-08-12"
1028.54166666667,915.666666666667,"2012-08-13"
612.583333333333,585.666666666667,"2012-08-14"
710.416666666667,701.416666666667,"2012-08-15"
375.375,532.958333333333,"2012-08-16"
163.416666666667,267.916666666667,"2012-08-17"
899.625,920.875,"2012-08-18"
1018.08333333333,1367.54166666667,"2012-08-19"
1193.83333333333,1668.66666666667,"2012-08-20"
446.333333333333,438.791666666667,"2012-08-21"
2291.45833333333,2589,"2012-08-22"
950.791666666667,1016.33333333333,"2012-08-23"
291.166666666667,990.166666666667,"2012-08-24"
1338.91666666667,1827.25,"2012-08-25"
4054.375,4567.66666666667,"2012-08-26"
1409.91666666667,1960.25,"2012-08-27"
1072.625,1251.70833333333,"2012-08-28"
590.583333333333,559.5,"2012-08-29"
689.125,657.916666666667,"2012-08-30"
453.666666666667,1151.875,"2012-08-31"
501.041666666667,770.625,"2012-09-01"
222.75,276.625,"2012-09-02"
200.541666666667,310.791666666667,"2012-09-03"
241.5,302.5,"2012-09-04"
953.583333333333,1309.58333333333,"2012-09-05"
1743.375,1510.66666666667,"2012-09-06"
2833.125,2981.29166666667,"2012-09-07"
1282.29166666667,1276.20833333333,"2012-09-08"
1063.125,912.375,"2012-09-09"
1286.75,1361.54166666667,"2012-09-10"
1694.54166666667,2075.16666666667,"2012-09-11"
712.208333333333,1176.5,"2012-09-12"
453.041666666667,585.041666666667,"2012-09-13"
4489.04166666667,4293.20833333333,"2012-09-14"
2696.33333333333,2468.125,"2012-09-15"
1145.5,1027.83333333333,"2012-09-16"
1013.79166666667,1030.625,"2012-09-17"
1535.45833333333,1748.16666666667,"2012-09-18"
2058.5,2358.33333333333,"2012-09-19"
1325.70833333333,1417.625,"2012-09-20"
1400.375,1375.5,"2012-09-21"
3650.20833333333,3054.29166666667,"2012-09-22"
1125.625,1125.5,"2012-09-23"
3175.25,4139.45833333333,"2012-09-24"
2233.04166666667,2552.75,"2012-09-25"
951,1403.41666666667,"2012-09-26"
2556.5,3194.875,"2012-09-27"
2212.58333333333,2604.75,"2012-09-28"
2353.83333333333,2323.375,"2012-09-29"
1572.79166666667,1370.08333333333,"2012-09-30"
694.791666666667,807.083333333333,"2012-10-01"
1065.33333333333,1336.5,"2012-10-02"
2823.16666666667,2849.83333333333,"2012-10-03"
4672.29166666667,4454.45833333333,"2012-10-04"
5450.41666666667,5406.33333333333,"2012-10-05"
3302.79166666667,2396.20833333333,"2012-10-06"
3136.41666666667,3061.25,"2012-10-07"
2235.95833333333,2397.375,"2012-10-08"
3609.5,3688.58333333333,"2012-10-09"
1582.95833333333,1497.5,"2012-10-10"
524.583333333333,627.833333333333,"2012-10-11"
2203.5,2543.95833333333,"2012-10-12"
2680.875,2677.66666666667,"2012-10-13"
2015.91666666667,2107.91666666667,"2012-10-14"
2201.41666666667,2315.08333333333,"2012-10-15"
2175.45833333333,2432.875,"2012-10-16"
2615.45833333333,2355.875,"2012-10-17"
2587.54166666667,2914.16666666667,"2012-10-18"
1417.29166666667,1893.58333333333,"2012-10-19"
367.208333333333,515.958333333333,"2012-10-20"
617.791666666667,325.916666666667,"2012-10-21"
415.333333333333,575.75,"2012-10-22"
121.083333333333,423.875,"2012-10-23"
31.5833333333333,169.583333333333,"2012-10-24"
2770.375,2584.66666666667,"2012-10-25"
1147.91666666667,882.75,"2012-10-26"
2002.79166666667,1531.08333333333,"2012-10-27"
574.791666666667,707.625,"2012-10-28"
2523.58333333333,2440.66666666667,"2012-10-29"
1766.16666666667,2073.33333333333,"2012-10-30"
1961.70833333333,2068.70833333333,"2012-10-31"
3492.5,4082.875,"2012-11-01"
4076.54166666667,4812.29166666667,"2012-11-02"
2903.625,3886,"2012-11-03"
2154.125,2394.5,"2012-11-04"
3398.33333333333,2580,"2012-11-05"
4395.25,4084.08333333333,"2012-11-06"
6888.33333333333,6771.83333333333,"2012-11-07"
4716.5,5345.125,"2012-11-08"
1550.20833333333,1908.875,"2012-11-09"
2562.08333333333,3266.04166666667,"2012-11-10"
1481.375,1320.04166666667,"2012-11-11"
1301.83333333333,1201.125,"2012-11-12"
867.291666666667,753.041666666667,"2012-11-13"
700.208333333333,1067.58333333333,"2012-11-14"
185.75,317.916666666667,"2012-11-15"
193.083333333333,389.5,"2012-11-16"
1062.66666666667,1365.54166666667,"2012-11-17"
609.25,917.875,"2012-11-18"
492.625,930.791666666667,"2012-11-19"
502.708333333333,805.541666666667,"2012-11-20"
1849,1899.125,"2012-11-21"
1951,1813.33333333333,"2012-11-22"
1953.08333333333,2546.83333333333,"2012-11-23"
434.291666666667,762.916666666667,"2012-11-24"
4737.79166666667,4752.91666666667,"2012-11-25"
2365.41666666667,2892.125,"2012-11-26"
632.041666666667,885.833333333333,"2012-11-27"
535.333333333333,1007.83333333333,"2012-11-28"
3990.79166666667,3791.125,"2012-11-29"
1500.04166666667,1774.5,"2012-11-30"
1508.625,1322.54166666667,"2012-12-01"
972.333333333333,1402.20833333333,"2012-12-02"
1833.08333333333,1741.875,"2012-12-03"
4686.5,4694.66666666667,"2012-12-04"
2037.04166666667,2263.20833333333,"2012-12-05"
3141.125,3111.54166666667,"2012-12-06"
1309.125,1515.20833333333,"2012-12-07"
825.166666666667,935.625,"2012-12-08"
4691.41666666667,4367.58333333333,"2012-12-09"
2122.08333333333,2491.33333333333,"2012-12-10"
3222.54166666667,3465.45833333333,"2012-12-11"
670.791666666667,1071.875,"2012-12-12"
894,1169.33333333333,"2012-12-13"
2854.54166666667,3799.54166666667,"2012-12-14"
3021.625,3572.91666666667,"2012-12-15"
1687.79166666667,2062.04166666667,"2012-12-16"
474.041666666667,746.833333333333,"2012-12-17"
236.791666666667,371.541666666667,"2012-12-18"
135.875,227.875,"2012-12-19"
1777.20833333333,1598.41666666667,"2012-12-20"
1534.625,2075.04166666667,"2012-12-21"
1379.29166666667,1546.125,"2012-12-22"
3281.29166666667,4317.75,"2012-12-23"
3591.41666666667,4571.04166666667,"2012-12-24"
5678.875,6611,"2012-12-25"
5328.875,6484.08333333333,"2012-12-26"
5339.625,5961,"2012-12-27"
2158.375,2318.41666666667,"2012-12-28"
4403.625,5052.875,"2012-12-29"
6368.45833333333,7058.41666666667,"2012-12-30"
6890.125,7543.08333333333,"2012-12-31"
4908.75,5539.41666666667,"2013-01-01"
4416.20833333333,4694.375,"2013-01-02"
7616.41666666667,7319.70833333333,"2013-01-03"
6582.625,6319.16666666667,"2013-01-04"
2138,2505.45833333333,"2013-01-05"
2600.91666666667,2904.33333333333,"2013-01-06"
407.916666666667,571.458333333333,"2013-01-07"
1089.91666666667,1050.875,"2013-01-08"
2219.83333333333,2138.70833333333,"2013-01-09"
3773.79166666667,3479.83333333333,"2013-01-10"
1783.875,1884.875,"2013-01-11"
723.208333333333,1063.58333333333,"2013-01-12"
458,698,"2013-01-13"
690.958333333333,524.291666666667,"2013-01-14"
221.125,411.458333333333,"2013-01-15"
307.125,876.333333333333,"2013-01-16"
1046.125,1259.04166666667,"2013-01-17"
1290.33333333333,1241.41666666667,"2013-01-18"
1565.5,1771.91666666667,"2013-01-19"
1618.95833333333,1517.58333333333,"2013-01-20"
2844.04166666667,2430.375,"2013-01-21"
602.625,721.041666666667,"2013-01-22"
87.125,135.041666666667,"2013-01-23"
176.375,268.125,"2013-01-24"
498.208333333333,428.083333333333,"2013-01-25"
2716.625,2245.95833333333,"2013-01-26"
2976.5,3915.95833333333,"2013-01-27"
3085.95833333333,3388.25,"2013-01-28"
5757.08333333333,6921.54166666667,"2013-01-29"
7469.75,9003.08333333333,"2013-01-30"
8802.20833333333,9763.5,"2013-01-31"
3853.375,4955.33333333333,"2013-02-01"
2774.5,2358.33333333333,"2013-02-02"
3328.95833333333,3878.79166666667,"2013-02-03"
5433.83333333333,6427.625,"2013-02-04"
5289.08333333333,6168.04166666667,"2013-02-05"
1675.70833333333,1480.20833333333,"2013-02-06"
715.166666666667,824.25,"2013-02-07"
310.708333333333,594.833333333333,"2013-02-08"
205.416666666667,465.25,"2013-02-09"
556.916666666667,628.958333333333,"2013-02-10"
2505.29166666667,2530.54166666667,"2013-02-11"
962.333333333333,1183.375,"2013-02-12"
181.875,604.916666666667,"2013-02-13"
702.083333333333,583.208333333333,"2013-02-14"
390.791666666667,526.791666666667,"2013-02-15"
51.9583333333333,129.583333333333,"2013-02-16"
24.7916666666667,134.041666666667,"2013-02-17"
691.208333333333,841.291666666667,"2013-02-18"
3580.79166666667,3691,"2013-02-19"
2677.95833333333,3389,"2013-02-20"
1089.625,1552.41666666667,"2013-02-21"
2344.08333333333,2134.04166666667,"2013-02-22"
4172.875,3404.83333333333,"2013-02-23"
1412.45833333333,2653.83333333333,"2013-02-24"
1459.875,1919.16666666667,"2013-02-25"
640.25,1047.16666666667,"2013-02-26"
108.666666666667,431.041666666667,"2013-02-27"
1400.45833333333,1475.41666666667,"2013-02-28"
2021,2468.58333333333,"2013-03-01"
2509.66666666667,2338.54166666667,"2013-03-02"
2682.08333333333,2521.75,"2013-03-03"
909,940.291666666667,"2013-03-04"
1785.95833333333,1882.45833333333,"2013-03-05"
815.958333333333,704.875,"2013-03-06"
3539.25,2567.45833333333,"2013-03-07"
3442.91666666667,3489.83333333333,"2013-03-08"
2194,3115.54166666667,"2013-03-09"
2726.04166666667,3682.16666666667,"2013-03-10"
1183.04166666667,2006,"2013-03-11"
497.916666666667,1013.29166666667,"2013-03-12"
102,307.791666666667,"2013-03-13"
171.416666666667,303.208333333333,"2013-03-14"
233.625,593.208333333333,"2013-03-15"
2965.58333333333,3308.41666666667,"2013-03-16"
6439.75,6354.04166666667,"2013-03-17"
3992.45833333333,4324.625,"2013-03-18"
1291.41666666667,2263.83333333333,"2013-03-19"
649.791666666667,643.333333333333,"2013-03-20"
725.583333333333,886.25,"2013-03-21"
2241.5,2478.625,"2013-03-22"
5114.41666666667,5231.83333333333,"2013-03-23"
4486.875,4176.16666666667,"2013-03-24"
5526.45833333333,5627.5,"2013-03-25"
3896.41666666667,4091.16666666667,"2013-03-26"
3209.625,3251.5,"2013-03-27"
1675.33333333333,1793.04166666667,"2013-03-28"
905.125,1006.20833333333,"2013-03-29"
297.291666666667,462.583333333333,"2013-03-30"
785.458333333333,972.375,"2013-03-31"
686.291666666667,987.916666666667,"2013-04-01"
1534.66666666667,1556.83333333333,"2013-04-02"
2460.625,3024.125,"2013-04-03"
1272.125,1785.79166666667,"2013-04-04"
814.916666666667,1503.58333333333,"2013-04-05"
445.208333333333,671.833333333333,"2013-04-06"
763.166666666667,637.416666666667,"2013-04-07"
1386.58333333333,1069.875,"2013-04-08"
2889.83333333333,2610.25,"2013-04-09"
1247.75,1252.66666666667,"2013-04-10"
1784.33333333333,1916.54166666667,"2013-04-11"
2328.04166666667,1884.79166666667,"2013-04-12"
3873.29166666667,3992.375,"2013-04-13"
1400.54166666667,1542.83333333333,"2013-04-14"
2728.58333333333,2395.75,"2013-04-15"
631.625,1206.33333333333,"2013-04-16"
964.708333333333,1338.95833333333,"2013-04-17"
4251.29166666667,4343.33333333333,"2013-04-18"
2487.25,2605.25,"2013-04-19"
1219.54166666667,1260.375,"2013-04-20"
1813.58333333333,1795.04166666667,"2013-04-21"
653.208333333333,773.458333333333,"2013-04-22"
3603.375,3204.125,"2013-04-23"
1465,1382.79166666667,"2013-04-24"
880.208333333333,1063.20833333333,"2013-04-25"
2134.625,2229.58333333333,"2013-04-26"
1340.875,2067.875,"2013-04-27"
542.916666666667,636.5,"2013-04-28"
2161.70833333333,2527,"2013-04-29"
792.5,856.958333333333,"2013-04-30"
833.708333333333,1108,"2013-05-01"
1092.20833333333,1946.04166666667,"2013-05-02"
626.708333333333,994.666666666667,"2013-05-03"
529.041666666667,665,"2013-05-04"
548.5,489.541666666667,"2013-05-05"
1251.375,1269.16666666667,"2013-05-06"
1299,1803.45833333333,"2013-05-07"
734,1119.29166666667,"2013-05-08"
740.625,914.583333333333,"2013-05-09"
933.25,971.041666666667,"2013-05-10"
523.291666666667,792.583333333333,"2013-05-11"
1244.54166666667,1621.70833333333,"2013-05-12"
2298.04166666667,1939.91666666667,"2013-05-13"
1579.5,1611.79166666667,"2013-05-14"
3320.20833333333,3057.29166666667,"2013-05-15"
2490.125,3219.83333333333,"2013-05-16"
2162.375,3115.375,"2013-05-17"
1732.66666666667,1668.75,"2013-05-18"
723.125,1260.08333333333,"2013-05-19"
2206.33333333333,2731,"2013-05-20"
1308.70833333333,1583.79166666667,"2013-05-21"
3835.20833333333,3548.79166666667,"2013-05-22"
990.041666666667,921.916666666667,"2013-05-23"
711.25,787.375,"2013-05-24"
2459.70833333333,2292.125,"2013-05-25"
2827.45833333333,2952.54166666667,"2013-05-26"
812.208333333333,748.291666666667,"2013-05-27"
1028.5,1446.66666666667,"2013-05-28"
535.75,692.416666666667,"2013-05-29"
2044.75,2153.41666666667,"2013-05-30"
3105.04166666667,4023.5,"2013-05-31"
3995.875,3894.41666666667,"2013-06-01"
6794.75,5478.08333333333,"2013-06-02"
4024.33333333333,3820.625,"2013-06-03"
1721.58333333333,1937.375,"2013-06-04"
684.416666666667,630.083333333333,"2013-06-05"
485.416666666667,544.416666666667,"2013-06-06"
281.75,331.166666666667,"2013-06-07"
320.291666666667,332.666666666667,"2013-06-08"
567.666666666667,645.916666666667,"2013-06-09"
720.666666666667,1050.375,"2013-06-10"
244.208333333333,226.416666666667,"2013-06-11"
633.625,524.375,"2013-06-12"
2388.16666666667,2363.25,"2013-06-13"
1973.70833333333,2089.875,"2013-06-14"
2054.79166666667,1938.41666666667,"2013-06-15"
1973.54166666667,1793.95833333333,"2013-06-16"
616.375,583.333333333333,"2013-06-17"
590.041666666667,861.583333333333,"2013-06-18"
1515.20833333333,1544.75,"2013-06-19"
1669.29166666667,1133.58333333333,"2013-06-20"
3736,3194.625,"2013-06-21"
1755.79166666667,1715.75,"2013-06-22"
2141,1865.25,"2013-06-23"
830,794.833333333333,"2013-06-24"
3188.08333333333,2473,"2013-06-25"
4440.16666666667,4670.04166666667,"2013-06-26"
1007.29166666667,1257.25,"2013-06-27"
604.333333333333,601.208333333333,"2013-06-28"
2450.20833333333,1388.5,"2013-06-29"
2301.875,1903.08333333333,"2013-06-30"
1627.95833333333,1584.70833333333,"2013-07-01"
617.25,610.958333333333,"2013-07-02"
1504.5,2164.95833333333,"2013-07-03"
368.083333333333,560.583333333333,"2013-07-04"
456.25,662.333333333333,"2013-07-05"
442.791666666667,449.458333333333,"2013-07-06"
389.041666666667,411.291666666667,"2013-07-07"
281.541666666667,381.958333333333,"2013-07-08"
198.041666666667,335.708333333333,"2013-07-09"
2133.375,1660.33333333333,"2013-07-10"
1795.95833333333,1697.33333333333,"2013-07-11"
872.458333333333,879.833333333333,"2013-07-12"
1393.79166666667,959.875,"2013-07-13"
1839.79166666667,2151.5,"2013-07-14"
1017.75,1245.04166666667,"2013-07-15"
449.291666666667,631.25,"2013-07-16"
514.875,407.958333333333,"2013-07-17"
725.25,706.666666666667,"2013-07-18"
1857.79166666667,1630.625,"2013-07-19"
707.333333333333,754.166666666667,"2013-07-20"
303.25,407.833333333333,"2013-07-21"
298.791666666667,352.333333333333,"2013-07-22"
893.791666666667,855.833333333333,"2013-07-23"
734.333333333333,751.541666666667,"2013-07-24"
166.291666666667,350.375,"2013-07-25"
333.75,292.125,"2013-07-26"
604.833333333333,931.208333333333,"2013-07-27"
1875.16666666667,1690.41666666667,"2013-07-28"
734.666666666667,1076.625,"2013-07-29"
2293.5,2219.16666666667,"2013-07-30"
2995.83333333333,3003.04166666667,"2013-07-31"
520.833333333333,483.666666666667,"2013-08-01"
1070.33333333333,919,"2013-08-02"
1597.41666666667,1574.375,"2013-08-03"
449.291666666667,279.25,"2013-08-04"
806,630.375,"2013-08-05"
1234.5,881.958333333333,"2013-08-06"
430.375,1169.20833333333,"2013-08-07"
1378.25,1656.16666666667,"2013-08-08"
325.708333333333,506.791666666667,"2013-08-09"
878.166666666667,634.958333333333,"2013-08-10"
1824,1550.66666666667,"2013-08-11"
1573.41666666667,1350.33333333333,"2013-08-12"
2769.91666666667,2225.375,"2013-08-13"
2722.08333333333,2241.875,"2013-08-14"
515.541666666667,516.166666666667,"2013-08-15"
1160.125,1106.08333333333,"2013-08-16"
767.416666666667,757.5,"2013-08-17"
2532.58333333333,1748.20833333333,"2013-08-18"
1086.29166666667,708.791666666667,"2013-08-19"
1166.375,1107,"2013-08-20"
186.75,243.541666666667,"2013-08-21"
343.708333333333,355.833333333333,"2013-08-22"
1268.95833333333,1062.70833333333,"2013-08-23"
2268.375,1988.54166666667,"2013-08-24"
3246.25,2809.83333333333,"2013-08-25"
2864.5,2468.95833333333,"2013-08-26"
1256.33333333333,1129.54166666667,"2013-08-27"
336.75,392.416666666667,"2013-08-28"
135.708333333333,202.291666666667,"2013-08-29"
427.625,611,"2013-08-30"
2182.875,1947.66666666667,"2013-08-31"
3394.25,3211.125,"2013-09-01"
7046.91666666667,5545.54166666667,"2013-09-02"
2005.20833333333,1779.375,"2013-09-03"
196.291666666667,242.708333333333,"2013-09-04"
1421.79166666667,1007.45833333333,"2013-09-05"
3066.25,2693,"2013-09-06"
2336.16666666667,2072.70833333333,"2013-09-07"
2299.33333333333,2497.33333333333,"2013-09-08"
2432.04166666667,2308.79166666667,"2013-09-09"
2418.125,1889.20833333333,"2013-09-10"
1663.58333333333,1393.5,"2013-09-11"
149.083333333333,276.5,"2013-09-12"
617.25,696.375,"2013-09-13"
744.208333333333,713.375,"2013-09-14"
1145.5,1284.41666666667,"2013-09-15"
2577.875,2758.5,"2013-09-16"
2212.45833333333,2339.29166666667,"2013-09-17"
1745.54166666667,1748.25,"2013-09-18"
1774.54166666667,2146.41666666667,"2013-09-19"
1150.875,1148.33333333333,"2013-09-20"
767.791666666667,822.458333333333,"2013-09-21"
3046.08333333333,2297.45833333333,"2013-09-22"
4984.04166666667,4032.20833333333,"2013-09-23"
1180.70833333333,1329.95833333333,"2013-09-24"
571.875,436.833333333333,"2013-09-25"
1104.58333333333,721.333333333333,"2013-09-26"
628.958333333333,432.041666666667,"2013-09-27"
756.875,623.125,"2013-09-28"
3500.54166666667,2972.08333333333,"2013-09-29"
3557.45833333333,3207.45833333333,"2013-09-30"
2060.20833333333,1842.66666666667,"2013-10-01"
2390.45833333333,2226.625,"2013-10-02"
4662.5,4211.20833333333,"2013-10-03"
4328.20833333333,4327.08333333333,"2013-10-04"
718.958333333333,1031.5,"2013-10-05"
193.541666666667,299.583333333333,"2013-10-06"
214.041666666667,292.125,"2013-10-07"
334.333333333333,379.416666666667,"2013-10-08"
1692.58333333333,1611.125,"2013-10-09"
694.333333333333,1076.125,"2013-10-10"
3292.45833333333,4430.91666666667,"2013-10-11"
2124.5,2166.45833333333,"2013-10-12"
536.75,833.541666666667,"2013-10-13"
1404.29166666667,1475.41666666667,"2013-10-14"
1545.25,1595,"2013-10-15"
534.208333333333,789,"2013-10-16"
6446.04166666667,5592.33333333333,"2013-10-17"
3195.20833333333,3207.33333333333,"2013-10-18"
2641.16666666667,2639.70833333333,"2013-10-19"
2401.125,2769.54166666667,"2013-10-20"
2447.45833333333,2397.375,"2013-10-21"
3165.66666666667,2992.91666666667,"2013-10-22"
4601.33333333333,4612.5,"2013-10-23"
2120.20833333333,1954.5,"2013-10-24"
1753.20833333333,1979.54166666667,"2013-10-25"
3198.41666666667,3558.375,"2013-10-26"
6995.04166666667,6334.79166666667,"2013-10-27"
8579.08333333333,8713.70833333333,"2013-10-28"
6064.375,6143.66666666667,"2013-10-29"
3965.375,3761.70833333333,"2013-10-30"
2605.625,2414.45833333333,"2013-10-31"
2945.75,2768.75,"2013-11-01"
2473.41666666667,4208.75,"2013-11-02"
5092.20833333333,5771.04166666667,"2013-11-03"
7401.41666666667,7330.83333333333,"2013-11-04"
3235.66666666667,4318.25,"2013-11-05"
4369.125,5439.125,"2013-11-06"
4090.5,4488.83333333333,"2013-11-07"
822.708333333333,1042.75,"2013-11-08"
5981.25,5787.45833333333,"2013-11-09"
3314.66666666667,3562.58333333333,"2013-11-10"
1033.79166666667,1224.16666666667,"2013-11-11"
1915.875,1760.70833333333,"2013-11-12"
1583.95833333333,1542.5,"2013-11-13"
564,1014.29166666667,"2013-11-14"
197.333333333333,307.291666666667,"2013-11-15"
1465.04166666667,1264,"2013-11-16"
548.333333333333,778.166666666667,"2013-11-17"
1133.75,1404.08333333333,"2013-11-18"
584.083333333333,793.583333333333,"2013-11-19"
1213.70833333333,1088.79166666667,"2013-11-20"
767.5,956.166666666667,"2013-11-21"
1231.41666666667,1764.83333333333,"2013-11-22"
872.708333333333,1099,"2013-11-23"
3190.25,3410.25,"2013-11-24"
2946.875,2822.70833333333,"2013-11-25"
1149.75,1278.66666666667,"2013-11-26"
